perpA,perpB,det_id,year
perp-A0792,perp-A0794,det-A0784,2005
perp-A0792,perp-A0793,det-A0784,2005
perp-A2207,perp-A2208,det-A0746,2008
perp-A2206,perp-A2208,det-A0746,2008
perp-A2206,perp-A2207,det-A0746,2008
perp-A2205,perp-A2208,det-A0746,2008
perp-A2205,perp-A2207,det-A0746,2008
perp-A2205,perp-A2206,det-A0746,2008
perp-A1401,perp-A2208,det-A0746,2008
perp-A1401,perp-A2207,det-A0746,2008
perp-A1401,perp-A2206,det-A0746,2008
perp-A1401,perp-A2205,det-A0746,2008
perp-A0753,perp-A2208,det-A0746,2008
perp-A0753,perp-A2207,det-A0746,2008
perp-A0753,perp-A2206,det-A0746,2008
perp-A0753,perp-A2205,det-A0746,2008
perp-A0753,perp-A1401,det-A0746,2008
perp-A0753,perp-A0754,det-A0746,2008
perp-A0754,perp-A2208,det-A0746,2008
perp-A0754,perp-A2207,det-A0746,2008
perp-A0754,perp-A2206,det-A0746,2008
perp-A0754,perp-A2205,det-A0746,2008
perp-A0754,perp-A1401,det-A0746,2008
perp-A0772,perp-A0773,det-A0674,2004
perp-A0680,perp-A0681,det-A0668,2004
perp-A0680,perp-A0681,det-A0668,2005
perp-A0680,perp-A0681,det-A0668,2006
perp-A0680,perp-A0681,det-A0668,2007
perp-A0680,perp-A0681,det-A0668,2008
perp-A0680,perp-A0681,det-A0668,2009
perp-A0680,perp-A0681,det-A0668,2010
perp-A0680,perp-A0681,det-A0668,2011
perp-A0680,perp-A0681,det-A0668,2012
perp-A0680,perp-A0681,det-A0668,2013
perp-A0680,perp-A0681,det-A0668,2014
perp-A0642,perp-A0643,det-A0638,2015
perp-A0642,perp-A0643,det-A0638,2016
perp-A0641,perp-A0643,det-A0638,2015
perp-A0641,perp-A0642,det-A0638,2015
perp-A0641,perp-A0643,det-A0638,2016
perp-A0641,perp-A0642,det-A0638,2016
perp-A0683,perp-A0692,det-A0632,2003
perp-A0683,perp-A0692,det-A0632,2004
perp-A0683,perp-A0692,det-A0632,2005
perp-A0683,perp-A0692,det-A0632,2006
perp-A0650,perp-A0692,det-A0632,2003
perp-A0650,perp-A0683,det-A0632,2003
perp-A0650,perp-A0692,det-A0632,2004
perp-A0650,perp-A0683,det-A0632,2004
perp-A0650,perp-A0692,det-A0632,2005
perp-A0650,perp-A0683,det-A0632,2005
perp-A0650,perp-A0692,det-A0632,2006
perp-A0650,perp-A0683,det-A0632,2006
perp-A0633,perp-A0692,det-A0632,2003
perp-A0633,perp-A0683,det-A0632,2003
perp-A0633,perp-A0650,det-A0632,2003
perp-A0633,perp-A0692,det-A0632,2004
perp-A0633,perp-A0683,det-A0632,2004
perp-A0633,perp-A0650,det-A0632,2004
perp-A0633,perp-A0692,det-A0632,2005
perp-A0633,perp-A0683,det-A0632,2005
perp-A0633,perp-A0650,det-A0632,2005
perp-A0633,perp-A0692,det-A0632,2006
perp-A0633,perp-A0683,det-A0632,2006
perp-A0633,perp-A0650,det-A0632,2006
perp-A0625,perp-A0626,det-A0622,2001
perp-A0625,perp-A0626,det-A0622,2002
perp-A0625,perp-A0626,det-A0621,1999
perp-A0625,perp-A0626,det-A0621,2000
perp-A0625,perp-A0626,det-A0621,2001
perp-A0625,perp-A0626,det-A0621,2002
perp-A0624,perp-A0626,det-A0621,1999
perp-A0624,perp-A0625,det-A0621,1999
perp-A0624,perp-A0626,det-A0621,2000
perp-A0624,perp-A0625,det-A0621,2000
perp-A0624,perp-A0626,det-A0621,2001
perp-A0624,perp-A0625,det-A0621,2001
perp-A0624,perp-A0626,det-A0621,2002
perp-A0624,perp-A0625,det-A0621,2002
perp-A0623,perp-A0626,det-A0621,1999
perp-A0623,perp-A0625,det-A0621,1999
perp-A0623,perp-A0624,det-A0621,1999
perp-A0623,perp-A0626,det-A0621,2000
perp-A0623,perp-A0625,det-A0621,2000
perp-A0623,perp-A0624,det-A0621,2000
perp-A0623,perp-A0626,det-A0621,2001
perp-A0623,perp-A0625,det-A0621,2001
perp-A0623,perp-A0624,det-A0621,2001
perp-A0623,perp-A0626,det-A0621,2002
perp-A0623,perp-A0625,det-A0621,2002
perp-A0623,perp-A0624,det-A0621,2002
perp-A0399,perp-A1457,det-A0373,2003
perp-A0399,perp-A1457,det-A0373,2004
perp-A0399,perp-A1457,det-A0373,2005
perp-A0389,perp-A1457,det-A0373,2003
perp-A0389,perp-A0399,det-A0373,2003
perp-A0389,perp-A1457,det-A0373,2004
perp-A0389,perp-A0399,det-A0373,2004
perp-A0389,perp-A1457,det-A0373,2005
perp-A0389,perp-A0399,det-A0373,2005
perp-A0388,perp-A1457,det-A0373,2003
perp-A0388,perp-A0399,det-A0373,2003
perp-A0388,perp-A0389,det-A0373,2003
perp-A0388,perp-A1457,det-A0373,2004
perp-A0388,perp-A0399,det-A0373,2004
perp-A0388,perp-A0389,det-A0373,2004
perp-A0388,perp-A1457,det-A0373,2005
perp-A0388,perp-A0399,det-A0373,2005
perp-A0388,perp-A0389,det-A0373,2005
perp-A0387,perp-A1457,det-A0373,2003
perp-A0387,perp-A0399,det-A0373,2003
perp-A0387,perp-A0389,det-A0373,2003
perp-A0387,perp-A0388,det-A0373,2003
perp-A0387,perp-A1457,det-A0373,2004
perp-A0387,perp-A0399,det-A0373,2004
perp-A0387,perp-A0389,det-A0373,2004
perp-A0387,perp-A0388,det-A0373,2004
perp-A0387,perp-A1457,det-A0373,2005
perp-A0387,perp-A0399,det-A0373,2005
perp-A0387,perp-A0389,det-A0373,2005
perp-A0387,perp-A0388,det-A0373,2005
perp-A0386,perp-A1457,det-A0373,2003
perp-A0386,perp-A0399,det-A0373,2003
perp-A0386,perp-A0389,det-A0373,2003
perp-A0386,perp-A0388,det-A0373,2003
perp-A0386,perp-A0387,det-A0373,2003
perp-A0386,perp-A1457,det-A0373,2004
perp-A0386,perp-A0399,det-A0373,2004
perp-A0386,perp-A0389,det-A0373,2004
perp-A0386,perp-A0388,det-A0373,2004
perp-A0386,perp-A0387,det-A0373,2004
perp-A0386,perp-A1457,det-A0373,2005
perp-A0386,perp-A0399,det-A0373,2005
perp-A0386,perp-A0389,det-A0373,2005
perp-A0386,perp-A0388,det-A0373,2005
perp-A0386,perp-A0387,det-A0373,2005
perp-A0385,perp-A1457,det-A0373,2003
perp-A0385,perp-A0399,det-A0373,2003
perp-A0385,perp-A0389,det-A0373,2003
perp-A0385,perp-A0388,det-A0373,2003
perp-A0385,perp-A0387,det-A0373,2003
perp-A0385,perp-A0386,det-A0373,2003
perp-A0385,perp-A1457,det-A0373,2004
perp-A0385,perp-A0399,det-A0373,2004
perp-A0385,perp-A0389,det-A0373,2004
perp-A0385,perp-A0388,det-A0373,2004
perp-A0385,perp-A0387,det-A0373,2004
perp-A0385,perp-A0386,det-A0373,2004
perp-A0385,perp-A1457,det-A0373,2005
perp-A0385,perp-A0399,det-A0373,2005
perp-A0385,perp-A0389,det-A0373,2005
perp-A0385,perp-A0388,det-A0373,2005
perp-A0385,perp-A0387,det-A0373,2005
perp-A0385,perp-A0386,det-A0373,2005
perp-A0382,perp-A1457,det-A0373,2003
perp-A0382,perp-A0399,det-A0373,2003
perp-A0382,perp-A0389,det-A0373,2003
perp-A0382,perp-A0388,det-A0373,2003
perp-A0382,perp-A0387,det-A0373,2003
perp-A0382,perp-A0386,det-A0373,2003
perp-A0382,perp-A0385,det-A0373,2003
perp-A0382,perp-A1457,det-A0373,2004
perp-A0382,perp-A0399,det-A0373,2004
perp-A0382,perp-A0389,det-A0373,2004
perp-A0382,perp-A0388,det-A0373,2004
perp-A0382,perp-A0387,det-A0373,2004
perp-A0382,perp-A0386,det-A0373,2004
perp-A0382,perp-A0385,det-A0373,2004
perp-A0382,perp-A1457,det-A0373,2005
perp-A0382,perp-A0399,det-A0373,2005
perp-A0382,perp-A0389,det-A0373,2005
perp-A0382,perp-A0388,det-A0373,2005
perp-A0382,perp-A0387,det-A0373,2005
perp-A0382,perp-A0386,det-A0373,2005
perp-A0382,perp-A0385,det-A0373,2005
perp-A0381,perp-A1457,det-A0373,2003
perp-A0381,perp-A0399,det-A0373,2003
perp-A0381,perp-A0389,det-A0373,2003
perp-A0381,perp-A0388,det-A0373,2003
perp-A0381,perp-A0387,det-A0373,2003
perp-A0381,perp-A0386,det-A0373,2003
perp-A0381,perp-A0385,det-A0373,2003
perp-A0381,perp-A0382,det-A0373,2003
perp-A0381,perp-A1457,det-A0373,2004
perp-A0381,perp-A0399,det-A0373,2004
perp-A0381,perp-A0389,det-A0373,2004
perp-A0381,perp-A0388,det-A0373,2004
perp-A0381,perp-A0387,det-A0373,2004
perp-A0381,perp-A0386,det-A0373,2004
perp-A0381,perp-A0385,det-A0373,2004
perp-A0381,perp-A0382,det-A0373,2004
perp-A0381,perp-A1457,det-A0373,2005
perp-A0381,perp-A0399,det-A0373,2005
perp-A0381,perp-A0389,det-A0373,2005
perp-A0381,perp-A0388,det-A0373,2005
perp-A0381,perp-A0387,det-A0373,2005
perp-A0381,perp-A0386,det-A0373,2005
perp-A0381,perp-A0385,det-A0373,2005
perp-A0381,perp-A0382,det-A0373,2005
perp-A0329,perp-A0591,det-A0167,2017
perp-A0329,perp-A0591,det-A0167,2018
perp-A0086,perp-A0591,det-A0167,2017
perp-A0086,perp-A0329,det-A0167,2017
perp-A0086,perp-A0168,det-A0167,2017
perp-A0086,perp-A0591,det-A0167,2018
perp-A0086,perp-A0329,det-A0167,2018
perp-A0086,perp-A0168,det-A0167,2018
perp-A0168,perp-A0591,det-A0167,2017
perp-A0168,perp-A0329,det-A0167,2017
perp-A0168,perp-A0591,det-A0167,2018
perp-A0168,perp-A0329,det-A0167,2018
perp-A0516,perp-A0517,det-A0513,2006
perp-A0469,perp-A0470,det-A0468,2012
perp-A0486,perp-A0487,det-A0476,2003
perp-A0466,perp-A0467,det-A0465,2005
perp-A0441,perp-A0442,det-A0440,2009
perp-A0441,perp-A0442,det-A0440,2010
perp-A0441,perp-A0442,det-A0440,2011
perp-A0441,perp-A0442,det-A0440,2012
perp-A0463,perp-A0464,det-A0443,2004
perp-A0462,perp-A0464,det-A0443,2004
perp-A0462,perp-A0463,det-A0443,2004
perp-A0461,perp-A0464,det-A0443,2004
perp-A0461,perp-A0463,det-A0443,2004
perp-A0461,perp-A0462,det-A0443,2004
perp-A0404,perp-A0405,det-A0401,2015
perp-A0403,perp-A0405,det-A0401,2015
perp-A0403,perp-A0404,det-A0401,2015
perp-A0402,perp-A0405,det-A0401,2015
perp-A0402,perp-A0404,det-A0401,2015
perp-A0402,perp-A0403,det-A0401,2015
perp-A0421,perp-A0422,det-A0418,2015
perp-A0420,perp-A0421,det-A0418,2015
perp-A0420,perp-A0422,det-A0418,2015
perp-A0155,perp-A0421,det-A0418,2015
perp-A0155,perp-A0422,det-A0418,2015
perp-A0155,perp-A0420,det-A0418,2015
perp-A0342,perp-A0343,det-A0337,2008
perp-A0342,perp-A0343,det-A0337,2009
perp-A0342,perp-A0343,det-A0337,2010
perp-A0342,perp-A0343,det-A0337,2011
perp-A0342,perp-A0343,det-A0337,2012
perp-A0341,perp-A0343,det-A0337,2008
perp-A0341,perp-A0342,det-A0337,2008
perp-A0341,perp-A0343,det-A0337,2009
perp-A0341,perp-A0342,det-A0337,2009
perp-A0341,perp-A0343,det-A0337,2010
perp-A0341,perp-A0342,det-A0337,2010
perp-A0341,perp-A0343,det-A0337,2011
perp-A0341,perp-A0342,det-A0337,2011
perp-A0341,perp-A0343,det-A0337,2012
perp-A0341,perp-A0342,det-A0337,2012
perp-A0326,perp-A0327,det-A0315,2004
perp-A0325,perp-A0327,det-A0315,2004
perp-A0325,perp-A0326,det-A0315,2004
perp-A0324,perp-A0327,det-A0315,2004
perp-A0324,perp-A0326,det-A0315,2004
perp-A0324,perp-A0325,det-A0315,2004
perp-A0323,perp-A0327,det-A0315,2004
perp-A0323,perp-A0326,det-A0315,2004
perp-A0323,perp-A0325,det-A0315,2004
perp-A0323,perp-A0324,det-A0315,2004
perp-A0322,perp-A0327,det-A0315,2004
perp-A0322,perp-A0326,det-A0315,2004
perp-A0322,perp-A0325,det-A0315,2004
perp-A0322,perp-A0324,det-A0315,2004
perp-A0322,perp-A0323,det-A0315,2004
perp-A0321,perp-A0327,det-A0315,2004
perp-A0321,perp-A0326,det-A0315,2004
perp-A0321,perp-A0325,det-A0315,2004
perp-A0321,perp-A0324,det-A0315,2004
perp-A0321,perp-A0323,det-A0315,2004
perp-A0321,perp-A0322,det-A0315,2004
perp-A0303,perp-A0304,det-A0299,2001
"perp-A0330
",perp-A0331,det-A0328,2005
perp-A0297,perp-A0298,det-A0306,2015
perp-A0296,perp-A0298,det-A0306,2015
perp-A0296,perp-A0297,det-A0306,2015
perp-A0294,perp-A0295,det-A0305,2015
perp-A0287,perp-A1011,det-A0281,2003
perp-A0287,perp-A1011,det-A0281,2004
perp-A0286,perp-A1011,det-A0281,2003
perp-A0286,perp-A0287,det-A0281,2003
perp-A0286,perp-A1011,det-A0281,2004
perp-A0286,perp-A0287,det-A0281,2004
perp-A0285,perp-A1011,det-A0281,2003
perp-A0285,perp-A0287,det-A0281,2003
perp-A0285,perp-A0286,det-A0281,2003
perp-A0285,perp-A1011,det-A0281,2004
perp-A0285,perp-A0287,det-A0281,2004
perp-A0285,perp-A0286,det-A0281,2004
perp-A0284,perp-A1011,det-A0281,2003
perp-A0284,perp-A0287,det-A0281,2003
perp-A0284,perp-A0286,det-A0281,2003
perp-A0284,perp-A0285,det-A0281,2003
perp-A0284,perp-A1011,det-A0281,2004
perp-A0284,perp-A0287,det-A0281,2004
perp-A0284,perp-A0286,det-A0281,2004
perp-A0284,perp-A0285,det-A0281,2004
perp-A0237,perp-A0238,det-A0233,2003
perp-A0237,perp-A0238,det-A0233,2004
perp-A0274,perp-A0985,det-A0266,2012
perp-A0273,perp-A0274,det-A0266,2012
perp-A0273,perp-A0985,det-A0266,2012
perp-A0272,perp-A0274,det-A0266,2012
perp-A0272,perp-A0273,det-A0266,2012
perp-A0272,perp-A0985,det-A0266,2012
perp-A0271,perp-A0274,det-A0266,2012
perp-A0271,perp-A0273,det-A0266,2012
perp-A0271,perp-A0272,det-A0266,2012
perp-A0271,perp-A0985,det-A0266,2012
perp-A0270,perp-A0274,det-A0266,2012
perp-A0270,perp-A0273,det-A0266,2012
perp-A0270,perp-A0272,det-A0266,2012
perp-A0270,perp-A0271,det-A0266,2012
perp-A0270,perp-A0985,det-A0266,2012
perp-A0269,perp-A0274,det-A0266,2012
perp-A0269,perp-A0273,det-A0266,2012
perp-A0269,perp-A0272,det-A0266,2012
perp-A0269,perp-A0271,det-A0266,2012
perp-A0269,perp-A0270,det-A0266,2012
perp-A0269,perp-A0985,det-A0266,2012
perp-A0279,perp-A0280,det-A0275,2009
perp-A0279,perp-A0280,det-A0275,2010
perp-A0279,perp-A0280,det-A0275,2011
perp-A0279,perp-A0280,det-A0275,2012
perp-A0279,perp-A0280,det-A0275,2013
perp-A0278,perp-A0280,det-A0275,2009
perp-A0278,perp-A0279,det-A0275,2009
perp-A0278,perp-A0280,det-A0275,2010
perp-A0278,perp-A0279,det-A0275,2010
perp-A0278,perp-A0280,det-A0275,2011
perp-A0278,perp-A0279,det-A0275,2011
perp-A0278,perp-A0280,det-A0275,2012
perp-A0278,perp-A0279,det-A0275,2012
perp-A0278,perp-A0280,det-A0275,2013
perp-A0278,perp-A0279,det-A0275,2013
perp-A0245,perp-A0247,det-A0248,2007
perp-A0245,perp-A0247,det-A0248,2008
perp-A0243,perp-A0247,det-A0248,2007
perp-A0243,perp-A0245,det-A0248,2007
perp-A0243,perp-A0247,det-A0248,2008
perp-A0243,perp-A0245,det-A0248,2008
perp-A0242,perp-A0247,det-A0248,2007
perp-A0242,perp-A0245,det-A0248,2007
perp-A0242,perp-A0243,det-A0248,2007
perp-A0242,perp-A0247,det-A0248,2008
perp-A0242,perp-A0245,det-A0248,2008
perp-A0242,perp-A0243,det-A0248,2008
perp-A0241,perp-A0247,det-A0248,2007
perp-A0241,perp-A0245,det-A0248,2007
perp-A0241,perp-A0243,det-A0248,2007
perp-A0241,perp-A0242,det-A0248,2007
perp-A0241,perp-A0247,det-A0248,2008
perp-A0241,perp-A0245,det-A0248,2008
perp-A0241,perp-A0243,det-A0248,2008
perp-A0241,perp-A0242,det-A0248,2008
perp-A0240,perp-A0247,det-A0248,2007
perp-A0240,perp-A0245,det-A0248,2007
perp-A0240,perp-A0243,det-A0248,2007
perp-A0240,perp-A0242,det-A0248,2007
perp-A0240,perp-A0241,det-A0248,2007
perp-A0240,perp-A0247,det-A0248,2008
perp-A0240,perp-A0245,det-A0248,2008
perp-A0240,perp-A0243,det-A0248,2008
perp-A0240,perp-A0242,det-A0248,2008
perp-A0240,perp-A0241,det-A0248,2008
perp-A0239,perp-A0247,det-A0248,2007
perp-A0239,perp-A0245,det-A0248,2007
perp-A0239,perp-A0243,det-A0248,2007
perp-A0239,perp-A0242,det-A0248,2007
perp-A0239,perp-A0241,det-A0248,2007
perp-A0239,perp-A0240,det-A0248,2007
perp-A0239,perp-A0247,det-A0248,2008
perp-A0239,perp-A0245,det-A0248,2008
perp-A0239,perp-A0243,det-A0248,2008
perp-A0239,perp-A0242,det-A0248,2008
perp-A0239,perp-A0241,det-A0248,2008
perp-A0239,perp-A0240,det-A0248,2008
perp-A0173,perp-A0247,det-A0248,2007
perp-A0173,perp-A0245,det-A0248,2007
perp-A0173,perp-A0243,det-A0248,2007
perp-A0173,perp-A0242,det-A0248,2007
perp-A0173,perp-A0241,det-A0248,2007
perp-A0173,perp-A0240,det-A0248,2007
perp-A0173,perp-A0239,det-A0248,2007
perp-A0173,perp-A0247,det-A0248,2008
perp-A0173,perp-A0245,det-A0248,2008
perp-A0173,perp-A0243,det-A0248,2008
perp-A0173,perp-A0242,det-A0248,2008
perp-A0173,perp-A0241,det-A0248,2008
perp-A0173,perp-A0240,det-A0248,2008
perp-A0173,perp-A0239,det-A0248,2008
perp-A0214,perp-A0215,det-A0207,2005
perp-A0214,perp-A0215,det-A0207,2006
perp-A0214,perp-A0215,det-A0207,2007
perp-A0214,perp-A0215,det-A0207,2008
perp-A0213,perp-A0215,det-A0207,2005
perp-A0213,perp-A0214,det-A0207,2005
perp-A0213,perp-A0215,det-A0207,2006
perp-A0213,perp-A0214,det-A0207,2006
perp-A0213,perp-A0215,det-A0207,2007
perp-A0213,perp-A0214,det-A0207,2007
perp-A0213,perp-A0215,det-A0207,2008
perp-A0213,perp-A0214,det-A0207,2008
perp-A0217,perp-A0219,det-A0216,2013
perp-A0217,perp-A0219,det-A0216,2014
perp-A0203,perp-A0204,det-A0194,1997
perp-A0203,perp-A0204,det-A0194,1998
perp-A0203,perp-A0204,det-A0194,1999
perp-A0202,perp-A0204,det-A0194,1997
perp-A0202,perp-A0203,det-A0194,1997
perp-A0202,perp-A0204,det-A0194,1998
perp-A0202,perp-A0203,det-A0194,1998
perp-A0202,perp-A0204,det-A0194,1999
perp-A0202,perp-A0203,det-A0194,1999
perp-A0201,perp-A0204,det-A0194,1997
perp-A0201,perp-A0203,det-A0194,1997
perp-A0201,perp-A0202,det-A0194,1997
perp-A0201,perp-A0204,det-A0194,1998
perp-A0201,perp-A0203,det-A0194,1998
perp-A0201,perp-A0202,det-A0194,1998
perp-A0201,perp-A0204,det-A0194,1999
perp-A0201,perp-A0203,det-A0194,1999
perp-A0201,perp-A0202,det-A0194,1999
perp-A0200,perp-A0204,det-A0194,1997
perp-A0200,perp-A0203,det-A0194,1997
perp-A0200,perp-A0202,det-A0194,1997
perp-A0200,perp-A0201,det-A0194,1997
perp-A0200,perp-A0204,det-A0194,1998
perp-A0200,perp-A0203,det-A0194,1998
perp-A0200,perp-A0202,det-A0194,1998
perp-A0200,perp-A0201,det-A0194,1998
perp-A0200,perp-A0204,det-A0194,1999
perp-A0200,perp-A0203,det-A0194,1999
perp-A0200,perp-A0202,det-A0194,1999
perp-A0200,perp-A0201,det-A0194,1999
perp-A0192,perp-A0193,det-A0186,2007
perp-A0192,perp-A0193,det-A0186,2008
perp-A0191,perp-A0193,det-A0186,2007
perp-A0191,perp-A0192,det-A0186,2007
perp-A0191,perp-A0193,det-A0186,2008
perp-A0191,perp-A0192,det-A0186,2008
perp-A0153,perp-A0154,det-A0149,2003
perp-A0153,perp-A0154,det-A0149,2004
perp-A0152,perp-A0154,det-A0149,2003
perp-A0152,perp-A0153,det-A0149,2003
perp-A0152,perp-A0154,det-A0149,2004
perp-A0152,perp-A0153,det-A0149,2004
perp-A0151,perp-A0154,det-A0149,2003
perp-A0151,perp-A0153,det-A0149,2003
perp-A0151,perp-A0152,det-A0149,2003
perp-A0151,perp-A0154,det-A0149,2004
perp-A0151,perp-A0153,det-A0149,2004
perp-A0151,perp-A0152,det-A0149,2004
perp-A0026,perp-A0166,det-A0017,2009
perp-A0026,perp-A0166,det-A0017,2010
perp-A0026,perp-A0166,det-A0017,2011
perp-A0025,perp-A0166,det-A0017,2009
perp-A0025,perp-A0026,det-A0017,2009
perp-A0025,perp-A0166,det-A0017,2010
perp-A0025,perp-A0026,det-A0017,2010
perp-A0025,perp-A0166,det-A0017,2011
perp-A0025,perp-A0026,det-A0017,2011
perp-A0024,perp-A0166,det-A0017,2009
perp-A0024,perp-A0026,det-A0017,2009
perp-A0024,perp-A0025,det-A0017,2009
perp-A0024,perp-A0166,det-A0017,2010
perp-A0024,perp-A0026,det-A0017,2010
perp-A0024,perp-A0025,det-A0017,2010
perp-A0024,perp-A0166,det-A0017,2011
perp-A0024,perp-A0026,det-A0017,2011
perp-A0024,perp-A0025,det-A0017,2011
perp-A0023,perp-A0166,det-A0017,2009
perp-A0023,perp-A0026,det-A0017,2009
perp-A0023,perp-A0025,det-A0017,2009
perp-A0023,perp-A0024,det-A0017,2009
perp-A0023,perp-A0166,det-A0017,2010
perp-A0023,perp-A0026,det-A0017,2010
perp-A0023,perp-A0025,det-A0017,2010
perp-A0023,perp-A0024,det-A0017,2010
perp-A0023,perp-A0166,det-A0017,2011
perp-A0023,perp-A0026,det-A0017,2011
perp-A0023,perp-A0025,det-A0017,2011
perp-A0023,perp-A0024,det-A0017,2011
perp-A0022,perp-A0166,det-A0017,2009
perp-A0022,perp-A0026,det-A0017,2009
perp-A0022,perp-A0025,det-A0017,2009
perp-A0022,perp-A0024,det-A0017,2009
perp-A0022,perp-A0023,det-A0017,2009
perp-A0022,perp-A0166,det-A0017,2010
perp-A0022,perp-A0026,det-A0017,2010
perp-A0022,perp-A0025,det-A0017,2010
perp-A0022,perp-A0024,det-A0017,2010
perp-A0022,perp-A0023,det-A0017,2010
perp-A0022,perp-A0166,det-A0017,2011
perp-A0022,perp-A0026,det-A0017,2011
perp-A0022,perp-A0025,det-A0017,2011
perp-A0022,perp-A0024,det-A0017,2011
perp-A0022,perp-A0023,det-A0017,2011
perp-A0109,perp-A0111,det-A0126,2014
perp-A0109,perp-A0111,det-A0126,2015
perp-A0108,perp-A0111,det-A0126,2014
perp-A0108,perp-A0109,det-A0126,2014
perp-A0108,perp-A0111,det-A0126,2015
perp-A0108,perp-A0109,det-A0126,2015
perp-A0110,perp-A0111,det-A0123,2015
perp-A0109,perp-A0111,det-A0123,2015
perp-A0109,perp-A0110,det-A0123,2015
perp-A0108,perp-A0111,det-A0123,2015
perp-A0108,perp-A0110,det-A0123,2015
perp-A0108,perp-A0109,det-A0123,2015
perp-A0110,perp-A0111,det-A0122,2014
perp-A0110,perp-A0111,det-A0122,2015
perp-A0109,perp-A0111,det-A0122,2014
perp-A0109,perp-A0110,det-A0122,2014
perp-A0109,perp-A0111,det-A0122,2015
perp-A0109,perp-A0110,det-A0122,2015
perp-A0108,perp-A0111,det-A0122,2014
perp-A0108,perp-A0110,det-A0122,2014
perp-A0108,perp-A0109,det-A0122,2014
perp-A0108,perp-A0111,det-A0122,2015
perp-A0108,perp-A0110,det-A0122,2015
perp-A0108,perp-A0109,det-A0122,2015
perp-A0110,perp-A0111,det-A0121,2014
perp-A0110,perp-A0111,det-A0121,2015
perp-A0109,perp-A0111,det-A0121,2014
perp-A0109,perp-A0110,det-A0121,2014
perp-A0109,perp-A0111,det-A0121,2015
perp-A0109,perp-A0110,det-A0121,2015
perp-A0108,perp-A0111,det-A0121,2014
perp-A0108,perp-A0110,det-A0121,2014
perp-A0108,perp-A0109,det-A0121,2014
perp-A0108,perp-A0111,det-A0121,2015
perp-A0108,perp-A0110,det-A0121,2015
perp-A0108,perp-A0109,det-A0121,2015
perp-A0110,perp-A0111,det-A0119,2014
perp-A0110,perp-A0111,det-A0119,2015
perp-A0109,perp-A0111,det-A0119,2014
perp-A0109,perp-A0110,det-A0119,2014
perp-A0109,perp-A0111,det-A0119,2015
perp-A0109,perp-A0110,det-A0119,2015
perp-A0103,perp-A0111,det-A0119,2014
perp-A0103,perp-A0110,det-A0119,2014
perp-A0103,perp-A0109,det-A0119,2014
perp-A0103,perp-A0111,det-A0119,2015
perp-A0103,perp-A0110,det-A0119,2015
perp-A0103,perp-A0109,det-A0119,2015
perp-A0068,perp-A0069,det-A0053,2007
perp-A0068,perp-A0069,det-A0053,2008
perp-A0068,perp-A0069,det-A0053,2009
perp-A0068,perp-A0069,det-A0053,2010
perp-A0068,perp-A0069,det-A0053,2011
perp-A0068,perp-A0069,det-A0053,2012
perp-A0068,perp-A0069,det-A0053,2013
perp-A0068,perp-A0069,det-A0053,2014
perp-A0068,perp-A0069,det-A0053,2015
perp-A0067,perp-A0069,det-A0053,2007
perp-A0067,perp-A0068,det-A0053,2007
perp-A0067,perp-A0069,det-A0053,2008
perp-A0067,perp-A0068,det-A0053,2008
perp-A0067,perp-A0069,det-A0053,2009
perp-A0067,perp-A0068,det-A0053,2009
perp-A0067,perp-A0069,det-A0053,2010
perp-A0067,perp-A0068,det-A0053,2010
perp-A0067,perp-A0069,det-A0053,2011
perp-A0067,perp-A0068,det-A0053,2011
perp-A0067,perp-A0069,det-A0053,2012
perp-A0067,perp-A0068,det-A0053,2012
perp-A0067,perp-A0069,det-A0053,2013
perp-A0067,perp-A0068,det-A0053,2013
perp-A0067,perp-A0069,det-A0053,2014
perp-A0067,perp-A0068,det-A0053,2014
perp-A0067,perp-A0069,det-A0053,2015
perp-A0067,perp-A0068,det-A0053,2015
perp-A0066,perp-A0069,det-A0053,2007
perp-A0066,perp-A0068,det-A0053,2007
perp-A0066,perp-A0067,det-A0053,2007
perp-A0066,perp-A0069,det-A0053,2008
perp-A0066,perp-A0068,det-A0053,2008
perp-A0066,perp-A0067,det-A0053,2008
perp-A0066,perp-A0069,det-A0053,2009
perp-A0066,perp-A0068,det-A0053,2009
perp-A0066,perp-A0067,det-A0053,2009
perp-A0066,perp-A0069,det-A0053,2010
perp-A0066,perp-A0068,det-A0053,2010
perp-A0066,perp-A0067,det-A0053,2010
perp-A0066,perp-A0069,det-A0053,2011
perp-A0066,perp-A0068,det-A0053,2011
perp-A0066,perp-A0067,det-A0053,2011
perp-A0066,perp-A0069,det-A0053,2012
perp-A0066,perp-A0068,det-A0053,2012
perp-A0066,perp-A0067,det-A0053,2012
perp-A0066,perp-A0069,det-A0053,2013
perp-A0066,perp-A0068,det-A0053,2013
perp-A0066,perp-A0067,det-A0053,2013
perp-A0066,perp-A0069,det-A0053,2014
perp-A0066,perp-A0068,det-A0053,2014
perp-A0066,perp-A0067,det-A0053,2014
perp-A0066,perp-A0069,det-A0053,2015
perp-A0066,perp-A0068,det-A0053,2015
perp-A0066,perp-A0067,det-A0053,2015
perp-A0065,perp-A0069,det-A0053,2007
perp-A0065,perp-A0068,det-A0053,2007
perp-A0065,perp-A0067,det-A0053,2007
perp-A0065,perp-A0066,det-A0053,2007
perp-A0065,perp-A0069,det-A0053,2008
perp-A0065,perp-A0068,det-A0053,2008
